date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:43	360654/360654	---M-Z	200	added ('OK')	text/html	etag:%22580ce-609b6e520e827-gzip%22	https://themesbrand.com/velzon/html/material/widgets.html	E:/admin/themesbrand.com/velzon/html/material/widgets.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:43	272156/272156	---M-Z	200	added ('OK')	text/html	etag:%224271c-609b6e5205b84-gzip%22	https://themesbrand.com/velzon/html/material/forms-elements.html	E:/admin/themesbrand.com/velzon/html/material/forms-elements.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:43	222419/222419	---M-Z	200	added ('OK')	text/html	etag:%22364d3-609b6e5206b24-gzip%22	https://themesbrand.com/velzon/html/material/forms-select.html	E:/admin/themesbrand.com/velzon/html/material/forms-select.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:44	296827/296827	---M-Z	200	added ('OK')	text/html	etag:%224877b-609b6e5205b84-gzip%22	https://themesbrand.com/velzon/html/material/forms-checkboxs-radios.html	E:/admin/themesbrand.com/velzon/html/material/forms-checkboxs-radios.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:44	209686/209686	---M-Z	200	added ('OK')	text/html	etag:%2233316-609b6e5206b24-gzip%22	https://themesbrand.com/velzon/html/material/forms-pickers.html	E:/admin/themesbrand.com/velzon/html/material/forms-pickers.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:44	196270/196270	---M-Z	200	added ('OK')	text/html	etag:%222feae-609b6e5206b24-gzip%22	https://themesbrand.com/velzon/html/material/forms-masks.html	E:/admin/themesbrand.com/velzon/html/material/forms-masks.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:44	213566/213566	---M-Z	200	added ('OK')	text/html	etag:%223423e-609b6e5205b84-gzip%22	https://themesbrand.com/velzon/html/material/forms-advanced.html	E:/admin/themesbrand.com/velzon/html/material/forms-advanced.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:45	217288/217288	---M-Z	200	added ('OK')	text/html	etag:%22350c8-609b6e5206b24-gzip%22	https://themesbrand.com/velzon/html/material/forms-range-sliders.html	E:/admin/themesbrand.com/velzon/html/material/forms-range-sliders.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:45	226412/226412	---M-Z	200	added ('OK')	text/html	etag:%223746c-609b6e5206b24-gzip%22	https://themesbrand.com/velzon/html/material/forms-validation.html	E:/admin/themesbrand.com/velzon/html/material/forms-validation.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:45	233992/233992	---M-Z	200	added ('OK')	text/html	etag:%2239208-609b6e5206b24-gzip%22	https://themesbrand.com/velzon/html/material/forms-wizard.html	E:/admin/themesbrand.com/velzon/html/material/forms-wizard.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:45	193720/193720	---M-Z	200	added ('OK')	text/html	etag:%222f4b8-609b6e5205b84-gzip%22	https://themesbrand.com/velzon/html/material/forms-editors.html	E:/admin/themesbrand.com/velzon/html/material/forms-editors.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:45	196029/196029	---M-Z	200	added ('OK')	text/html	etag:%222fdbd-609b6e5205b84-gzip%22	https://themesbrand.com/velzon/html/material/forms-file-uploads.html	E:/admin/themesbrand.com/velzon/html/material/forms-file-uploads.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:46	266036/266036	---M-Z	200	added ('OK')	text/html	etag:%2240f34-609b6e5205b84-gzip%22	https://themesbrand.com/velzon/html/material/forms-layouts.html	E:/admin/themesbrand.com/velzon/html/material/forms-layouts.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:46	199479/199479	---M-Z	200	added ('OK')	text/html	etag:%2230b37-609b6e5206b24-gzip%22	https://themesbrand.com/velzon/html/material/forms-select2.html	E:/admin/themesbrand.com/velzon/html/material/forms-select2.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:46	401056/401056	---M-Z	200	added ('OK')	text/html	etag:%2261ea0-609b6e520a9a6-gzip%22	https://themesbrand.com/velzon/html/material/tables-basic.html	E:/admin/themesbrand.com/velzon/html/material/tables-basic.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:46	194637/194637	---M-Z	200	added ('OK')	text/html	etag:%222f84d-609b6e520a9a6-gzip%22	https://themesbrand.com/velzon/html/material/tables-gridjs.html	E:/admin/themesbrand.com/velzon/html/material/tables-gridjs.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:47	234230/234230	---M-Z	200	added ('OK')	text/html	etag:%22392f6-6103c8c70626b-gzip%22	https://themesbrand.com/velzon/html/material/tables-listjs.html	E:/admin/themesbrand.com/velzon/html/material/tables-listjs.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:47	421121/421121	---M-Z	200	added ('OK')	text/html	etag:%2266d01-609b6e520a9a6-gzip%22	https://themesbrand.com/velzon/html/material/tables-datatables.html	E:/admin/themesbrand.com/velzon/html/material/tables-datatables.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:47	197585/197585	---M-Z	200	added ('OK')	text/html	etag:%22303d1-609b6e51ffdc2-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-line.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-line.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:47	197797/197797	---M-Z	200	added ('OK')	text/html	etag:%22304a5-609b6e51fee22-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-area.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-area.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:47	199170/199170	---M-Z	200	added ('OK')	text/html	etag:%2230a02-609b6e51ffdc2-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-column.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-column.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:48	196445/196445	---M-Z	200	added ('OK')	text/html	etag:%222ff5d-609b6e51fee22-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-bar.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-bar.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:48	191792/191792	---M-Z	200	added ('OK')	text/html	etag:%222ed30-609b6e5200d62-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-mixed.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-mixed.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:48	193554/193554	---M-Z	200	added ('OK')	text/html	etag:%222f412-609b6e5201d03-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-timeline.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-timeline.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:48	190561/190561	---M-Z	200	added ('OK')	text/html	etag:%222e861-609b6e5201d03-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-range-area.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-range-area.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:49	190402/190402	---M-Z	200	added ('OK')	text/html	etag:%222e7c2-609b6e51ffdc2-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-funnel.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-funnel.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:49	192302/192302	---M-Z	200	added ('OK')	text/html	etag:%222ef2e-609b6e51ffdc2-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-candlestick.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-candlestick.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:49	191090/191090	---M-Z	200	added ('OK')	text/html	etag:%222ea72-609b6e51fee22-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-boxplot.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-boxplot.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:49	190328/190328	---M-Z	200	added ('OK')	text/html	etag:%222e778-609b6e51fee22-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-bubble.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-bubble.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:50	191143/191143	---M-Z	200	added ('OK')	text/html	etag:%222eaa7-609b6e5201d03-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-scatter.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-scatter.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:50	192036/192036	---M-Z	200	added ('OK')	text/html	etag:%222ee24-609b6e51ffdc2-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-heatmap.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-heatmap.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:50	191874/191874	---M-Z	200	added ('OK')	text/html	etag:%222ed82-609b6e5201d03-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-treemap.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-treemap.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:50	195362/195362	---M-Z	200	added ('OK')	text/html	etag:%222fb22-609b6e5200d62-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-pie.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-pie.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:50	194070/194070	---M-Z	200	added ('OK')	text/html	etag:%222f616-609b6e5201d03-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-radialbar.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-radialbar.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:51	191052/191052	---M-Z	200	added ('OK')	text/html	etag:%222ea4c-609b6e5200d62-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-radar.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-radar.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:51	190362/190362	---M-Z	200	added ('OK')	text/html	etag:%222e79a-609b6e5200d62-gzip%22	https://themesbrand.com/velzon/html/material/charts-apex-polar.html	E:/admin/themesbrand.com/velzon/html/material/charts-apex-polar.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:51	192649/192649	---M-Z	200	added ('OK')	text/html	etag:%222f089-609b6e5202ca3-gzip%22	https://themesbrand.com/velzon/html/material/charts-chartjs.html	E:/admin/themesbrand.com/velzon/html/material/charts-chartjs.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:51	204521/204521	---M-Z	200	added ('OK')	text/html	etag:%2231ee9-609b6e5203c43-gzip%22	https://themesbrand.com/velzon/html/material/charts-echarts.html	E:/admin/themesbrand.com/velzon/html/material/charts-echarts.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:51	188912/188912	---M-Z	200	added ('OK')	text/html	etag:%222e1f0-609b6e5207ac5-gzip%22	https://themesbrand.com/velzon/html/material/icons-remix.html	E:/admin/themesbrand.com/velzon/html/material/icons-remix.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:52	539696/539696	---M-Z	200	added ('OK')	text/html	etag:%2283c30-609b6e5206b24-gzip%22	https://themesbrand.com/velzon/html/material/icons-boxicons.html	E:/admin/themesbrand.com/velzon/html/material/icons-boxicons.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:52	194443/194443	---M-Z	200	added ('OK')	text/html	etag:%222f78b-609b6e5207ac5-gzip%22	https://themesbrand.com/velzon/html/material/icons-materialdesign.html	E:/admin/themesbrand.com/velzon/html/material/icons-materialdesign.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:52	846915/846915	---M-Z	200	added ('OK')	text/html	etag:%22cec43-609b6e5207ac5-gzip%22	https://themesbrand.com/velzon/html/material/icons-lineawesome.html	E:/admin/themesbrand.com/velzon/html/material/icons-lineawesome.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:52	255931/255931	---M-Z	200	added ('OK')	text/html	etag:%223e7bb-609b6e5207ac5-gzip%22	https://themesbrand.com/velzon/html/material/icons-feather.html	E:/admin/themesbrand.com/velzon/html/material/icons-feather.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:53	374834/374834	---M-Z	200	added ('OK')	text/html	etag:%225b832-609b6e5207ac5-gzip%22	https://themesbrand.com/velzon/html/material/icons-crypto.html	E:/admin/themesbrand.com/velzon/html/material/icons-crypto.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:53	191658/191658	---M-Z	200	added ('OK')	text/html	etag:%222ecaa-609b6e5208a65-gzip%22	https://themesbrand.com/velzon/html/material/maps-google.html	E:/admin/themesbrand.com/velzon/html/material/maps-google.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:53	194438/194438	---M-Z	200	added ('OK')	text/html	etag:%222f786-609b6e5208a65-gzip%22	https://themesbrand.com/velzon/html/material/maps-vector.html	E:/admin/themesbrand.com/velzon/html/material/maps-vector.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:53	193192/193192	---M-Z	200	added ('OK')	text/html	etag:%222f2a8-609b6e5208a65-gzip%22	https://themesbrand.com/velzon/html/material/maps-leaflet.html	E:/admin/themesbrand.com/velzon/html/material/maps-leaflet.html	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:53	91172/91172	---M--	200	added ('OK')	image/png	etag:%2216424-607431047b85d%22	https://themesbrand.com/velzon/html/material/assets/images/products/img-4.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/products/img-4.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:54	6452/6452	---M--	200	added ('OK')	image/png	etag:%221934-607431046dd9d%22	https://themesbrand.com/velzon/html/material/assets/images/companies/img-1.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/companies/img-1.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:54	6366/6366	---M--	200	added ('OK')	image/png	etag:%2218de-607431046dd9d%22	https://themesbrand.com/velzon/html/material/assets/images/companies/img-2.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/companies/img-2.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:54	5248/5248	---M--	200	added ('OK')	image/png	etag:%221480-607431046dd9d%22	https://themesbrand.com/velzon/html/material/assets/images/companies/img-3.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/companies/img-3.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:54	2579/2579	---M--	200	added ('OK')	image/png	etag:%22a13-607431046dd9d%22	https://themesbrand.com/velzon/html/material/assets/images/companies/img-8.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/companies/img-8.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:54	4726/4726	---M--	200	added ('OK')	image/png	etag:%221276-607431046dd9d%22	https://themesbrand.com/velzon/html/material/assets/images/companies/img-5.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/companies/img-5.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:55	53533/53533	---M--	200	added ('OK')	image/jpeg	etag:%22d11d-607431048355d%22	https://themesbrand.com/velzon/html/material/assets/images/users/avatar-4.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/users/avatar-4.jpg	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:55	81246/81246	---M--	200	added ('OK')	image/png	etag:%2213d5e-607431047c7fd%22	https://themesbrand.com/velzon/html/material/assets/images/products/img-8.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/products/img-8.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:55	87224/87224	---M--	200	added ('OK')	image/png	etag:%22154b8-607431047a8bd%22	https://themesbrand.com/velzon/html/material/assets/images/products/img-10.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/products/img-10.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:55	1373/1373	---M--	200	added ('OK')	image/png	etag:%2255d-6074310476a3d%22	https://themesbrand.com/velzon/html/material/assets/images/giftbox.png	E:/admin/themesbrand.com/velzon/html/material/assets/images/giftbox.png	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:56	210932/210932	---M--	200	added ('OK')	image/jpeg	etag:%22337f4-607431047c7fd%22	https://themesbrand.com/velzon/html/material/assets/images/sidebar/img-1.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/sidebar/img-1.jpg	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:56	109302/109302	---M--	200	added ('OK')	image/jpeg	etag:%221aaf6-607431047d79d%22	https://themesbrand.com/velzon/html/material/assets/images/sidebar/img-2.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/sidebar/img-2.jpg	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:56	181716/181716	---M--	200	added ('OK')	image/jpeg	etag:%222c5d4-607431047d79d%22	https://themesbrand.com/velzon/html/material/assets/images/sidebar/img-3.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/sidebar/img-3.jpg	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:56	126084/126084	---M--	200	added ('OK')	image/jpeg	etag:%221ec84-607431047d79d%22	https://themesbrand.com/velzon/html/material/assets/images/sidebar/img-4.jpg	E:/admin/themesbrand.com/velzon/html/material/assets/images/sidebar/img-4.jpg	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:57	80663/80663	---M-Z	200	added ('OK')	application/javascript	etag:%2213b17-609b6e51fcee1-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/bootstrap/js/bootstrap.bundle.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:57	27057/27057	---M-Z	200	added ('OK')	application/javascript	etag:%2269b1-6074310512e41-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/simplebar/simplebar.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/simplebar/simplebar.min.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:57	6329/6329	---M-Z	200	added ('OK')	application/javascript	etag:%2218b9-6074310506320-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/node-waves/waves.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/node-waves/waves.min.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:57	75963/75963	---M-Z	200	added ('OK')	application/javascript	etag:%22128bb-60743104e7ec0-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/feather-icons/feather.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/feather-icons/feather.min.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:58	317272/317272	---MCZ	200	added ('OK')	application/javascript	etag:%224d758-607431048643d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/plugins/lord-icon-2.1.0.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/plugins/lord-icon-2.1.0.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:58	482/482	---M-Z	200	added ('OK')	application/javascript	etag:%221e2-60743104873dd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/plugins.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/plugins.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:58	30615/30615	---M-Z	200	added ('OK')	application/javascript	etag:%227797-60743104f3a40-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/jsvectormap/js/jsvectormap.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/jsvectormap/js/jsvectormap.min.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:58	512609/512609	---MCZ	200	added ('OK')	application/javascript	etag:%227d261-607431049eade-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/apexcharts/apexcharts.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/apexcharts/apexcharts.min.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:58	105500/105500	---M-Z	200	added ('OK')	application/javascript	etag:%2219c1c-60743104f6920-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/jsvectormap/maps/world-merc.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/jsvectormap/maps/world-merc.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:59	139916/139916	---M-Z	200	added ('OK')	application/javascript	etag:%222228c-6074310518c01-gzip%22	https://themesbrand.com/velzon/html/material/assets/libs/swiper/swiper-bundle.min.js	E:/admin/themesbrand.com/velzon/html/material/assets/libs/swiper/swiper-bundle.min.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:59	4760/4760	---M-Z	200	added ('OK')	application/javascript	etag:%221298-60743104844fd-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/pages/dashboard-ecommerce.init.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/pages/dashboard-ecommerce.init.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:08:59	54690/54690	---M-Z	200	added ('OK')	application/javascript	etag:%22d5a2-607431048355d-gzip%22	https://themesbrand.com/velzon/html/material/assets/js/app.js	E:/admin/themesbrand.com/velzon/html/material/assets/js/app.js	(from https://themesbrand.com/velzon/html/material/index.html)
18:09:02	1280212/1280212	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221388d4-609b6e51eb59a%22	https://themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont.eot?v=7.2.96	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont9445.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:02	396732/396732	---M--	200	added ('OK')	font/woff2	etag:%2260dbc-609b6e51ef41c%22	https://themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont.woff2?v=7.2.96	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont9445.woff2	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:02	1280212/1280212	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221388d4-609b6e51eb59a%22	https://themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont.eot?	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:02	576748/576748	---M--	200	added ('OK')	font/woff	etag:%228ccec-609b6e51ef41c%22	https://themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont.woff?v=7.2.96	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont9445.woff	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:02	405670/405670	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22630a6-609b6e51e57d8%22	https://themesbrand.com/velzon/html/material/assets/fonts/boxicons.eot	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/boxicons.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:03	115680/115680	---M--	200	added ('OK')	font/woff2	etag:%221c3e0-609b6e51e86b9%22	https://themesbrand.com/velzon/html/material/assets/fonts/boxicons.woff2	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/boxicons.woff2	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:03	1279992/1279992	---M--	200	added ('OK')	font/ttf	etag:%221387f8-609b6e51ee47b%22	https://themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont.ttf?v=7.2.96	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/materialdesignicons-webfont9445.ttf	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:03	320944/320944	---M--	200	added ('OK')	font/ttf	etag:%224e5b0-609b6e51e86b9%22	https://themesbrand.com/velzon/html/material/assets/fonts/boxicons.ttf	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/boxicons.ttf	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:03	321020/321020	---M--	200	added ('OK')	font/woff	etag:%224e5fc-609b6e51e86b9%22	https://themesbrand.com/velzon/html/material/assets/fonts/boxicons.woff	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/boxicons.woff	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:04	1242122/1242122	---M--	200	added ('OK')	image/svg+xml	etag:%2212f40a-609b6e51e7719%22	https://themesbrand.com/velzon/html/material/assets/fonts/boxicons.svg?	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/boxiconsd41d.svg	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:04	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-607431045e39c%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.eot	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:04	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-607431045e39c%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.eot?	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-brands-400d41d.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:04	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2214b24-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.woff2	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.woff2	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:04	98673/98673	---M--	200	added ('OK')	font/woff	etag:%2218171-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.woff	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.woff	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:04	156072/156072	---M--	200	added ('OK')	font/ttf	etag:%22261a8-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.ttf	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.ttf	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:05	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-607431045f33c%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.svg	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-brands-400.svg	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:05	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.eot	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:05	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.eot?	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-regular-400d41d.eot	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:05	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%223264-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.woff2	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.woff2	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
18:09:06	15489/15489	---M--	200	added ('OK')	font/woff	etag:%223c81-60743104602dc%22	https://themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.woff	E:/admin/themesbrand.com/velzon/html/material/assets/fonts/la-regular-400.woff	(from https://themesbrand.com/velzon/html/material/assets/css/icons.min.css)
